"fecha","tienda_id","producto","precio","unidades"
2025-06-02,"T04","Tablet",6499,4
2025-06-02,"T05","Audífonos",899,24
2025-06-02,"T05","Reloj",2499,6
2025-06-02,"T05","Smartphone A",4999,12
2025-06-02,"T05","Smartphone B",7999,8
2025-06-02,"T05","Tablet",6499,2
2025-06-02,"T06","Audífonos",899,24
2025-06-02,"T06","Reloj",2499,4
2025-06-02,"T06","Smartphone A",4999,11
2025-06-02,"T06","Smartphone B",7999,7
2025-06-02,"T06","Tablet",6499,4
2025-06-02,"T07","Audífonos",899,17
2025-06-02,"T07","Reloj",2499,3
2025-06-02,"T07","Smartphone A",4999,17
2025-06-02,"T07","Smartphone B",7999,7
2025-06-02,"T07","Tablet",6499,2
2025-06-02,"T08","Audífonos",899,18
2025-06-02,"T08","Reloj",2499,9
2025-06-02,"T08","Smartphone A",4999,14
2025-06-02,"T08","Smartphone B",7999,9
2025-06-02,"T08","Tablet",6499,2
2025-06-02,"T09","Audífonos",899,12
2025-06-02,"T09","Reloj",2499,10
2025-06-02,"T09","Smartphone A",4999,10
2025-06-02,"T09","Smartphone B",7999,5
2025-06-02,"T09","Tablet",6499,3
2025-06-02,"T10","Audífonos",899,19
2025-06-02,"T10","Reloj",2499,7
2025-06-02,"T10","Smartphone A",4999,8
2025-06-02,"T10","Smartphone B",7999,7
2025-06-02,"T10","Tablet",6499,3
2025-06-02,"T11","Audífonos",899,15
2025-06-02,"T11","Reloj",2499,9
2025-06-02,"T11","Smartphone A",4999,10
2025-06-02,"T11","Smartphone B",7999,6
2025-06-02,"T11","Tablet",6499,7
2025-06-02,"T12","Audífonos",899,9
2025-06-02,"T12","Reloj",2499,1
2025-06-02,"T12","Smartphone A",4999,12
2025-06-02,"T12","Smartphone B",7999,4
2025-06-02,"T12","Tablet",6499,1
2025-06-09,"T01","Audífonos",899,14
2025-06-09,"T01","Reloj",2499,9
2025-06-09,"T01","Smartphone A",4999,11
2025-06-09,"T01","Smartphone B",7999,4
2025-06-09,"T01","Tablet",6499,3
2025-06-09,"T02","Audífonos",899,23
2025-06-09,"T02","Reloj",2499,10
2025-06-09,"T02","Smartphone A",4999,11
2025-06-09,"T02","Smartphone B",7999,NA
2025-06-09,"T02","Tablet",6499,4
2025-06-09,"T03","Audífonos",899,17
2025-06-09,"T03","Reloj",2499,5
2025-06-09,"T03","Smartphone A",4999,14
2025-06-09,"T03","Smartphone B",7999,4
2025-06-09,"T03","Tablet",6499,4
2025-06-09,"T04","Audífonos",899,25
2025-06-09,"T04","Reloj",2499,7
2025-06-09,"T04","Smartphone A",4999,13
2025-06-09,"T04","Smartphone B",7999,5
2025-06-09,"T04","Tablet",6499,3
2025-06-09,"T05","Audífonos",899,23
2025-06-09,"T05","Reloj",2499,8
2025-06-09,"T05","Smartphone A",4999,10
2025-06-09,"T05","Smartphone B",7999,4
2025-06-09,"T05","Tablet",6499,4
2025-06-09,"T06","Audífonos",899,23
2025-06-09,"T06","Reloj",2499,8
2025-06-09,"T06","Smartphone A",4999,15
2025-06-09,"T06","Smartphone B",7999,5
2025-06-09,"T06","Tablet",6499,5
2025-06-09,"T07","Audífonos",899,18
2025-06-09,"T07","Reloj",2499,7
2025-06-09,"T07","Smartphone A",4999,14
2025-06-09,"T07","Smartphone B",7999,5
2025-06-09,"T07","Tablet",6499,4
2025-06-09,"T08","Audífonos",899,23
2025-06-09,"T08","Reloj",2499,12
2025-06-09,"T08","Smartphone A",4999,13
2025-06-09,"T08","Smartphone B",7999,10
2025-06-09,"T08","Tablet",6499,2
2025-06-09,"T09","Audífonos",899,20
2025-06-09,"T09","Reloj",2499,8
2025-06-09,"T09","Smartphone A",4999,10
2025-06-09,"T09","Smartphone B",7999,6
2025-06-09,"T09","Tablet",6499,3
2025-06-09,"T10","Audífonos",899,14
2025-06-09,"T10","Reloj",2499,6
2025-06-09,"T10","Smartphone A",4999,13
2025-06-09,"T10","Smartphone B",7999,6
2025-06-09,"T10","Tablet",6499,4
2025-06-09,"T11","Audífonos",899,19
2025-06-09,"T11","Reloj",2499,11
2025-06-09,"T11","Smartphone A",4999,14
2025-06-09,"T11","Smartphone B",7999,6
2025-06-09,"T11","Tablet",6499,9
2025-06-09,"T12","Audífonos",899,NA
2025-06-09,"T12","Reloj",2499,6
2025-06-09,"T12","Smartphone A",4999,13
2025-06-09,"T12","Smartphone B",7999,9
2025-06-09,"T12","Tablet",6499,2
2025-06-16,"T01","Audífonos",899,14
2025-06-16,"T01","Reloj",2499,5
2025-06-16,"T01","Smartphone A",4999,14
2025-06-16,"T01","Smartphone B",7999,5
2025-06-16,"T01","Tablet",6499,4
2025-06-16,"T02","Audífonos",899,21
2025-06-16,"T02","Reloj",2499,11
2025-06-16,"T02","Smartphone A",4999,13
2025-06-16,"T02","Smartphone B",7999,6
2025-06-16,"T02","Tablet",6499,4
2025-06-16,"T03","Audífonos",899,18
2025-06-16,"T03","Reloj",2499,12
2025-06-16,"T03","Smartphone A",4999,15
2025-06-16,"T03","Smartphone B",7999,2
2025-06-16,"T03","Tablet",6499,3
2025-06-16,"T04","Audífonos",899,22
2025-06-16,"T04","Reloj",2499,15
2025-06-16,"T04","Smartphone A",4999,11
2025-06-16,"T04","Smartphone B",7999,3
2025-06-16,"T04","Tablet",6499,4
2025-06-16,"T05","Audífonos",899,22
2025-06-16,"T05","Reloj",2499,8
2025-06-16,"T05","Smartphone A",4999,12
2025-06-16,"T05","Smartphone B",7999,6
2025-06-16,"T05","Tablet",6499,5
2025-06-16,"T06","Audífonos",899,15
2025-06-16,"T06","Reloj",2499,10
2025-06-16,"T06","Smartphone A",4999,9
2025-06-16,"T06","Smartphone B",7999,NA
2025-06-16,"T06","Tablet",6499,6
2025-06-16,"T07","Audífonos",899,20
2025-06-16,"T07","Reloj",2499,3
2025-06-16,"T07","Smartphone A",4999,14
2025-06-16,"T07","Smartphone B",7999,5
2025-06-16,"T07","Tablet",6499,5
2025-06-16,"T08","Audífonos",899,18
2025-06-16,"T08","Reloj",2499,11
2025-06-16,"T08","Smartphone A",4999,9
2025-06-16,"T08","Smartphone B",7999,3
2025-06-16,"T08","Tablet",6499,4
2025-06-16,"T09","Audífonos",899,20
2025-06-16,"T09","Reloj",2499,8
2025-06-16,"T09","Smartphone A",4999,18
2025-06-16,"T09","Smartphone B",7999,5
2025-06-16,"T09","Tablet",6499,5
2025-06-16,"T10","Audífonos",899,26
2025-06-16,"T10","Reloj",2499,7
2025-06-16,"T10","Smartphone A",4999,11
2025-06-16,"T10","Smartphone B",7999,4
2025-06-16,"T10","Tablet",6499,4
2025-06-16,"T11","Audífonos",899,17
2025-06-16,"T11","Reloj",2499,12
2025-06-16,"T11","Smartphone A",4999,18
2025-06-16,"T11","Smartphone B",7999,8
2025-06-16,"T11","Tablet",6499,0
2025-06-16,"T12","Audífonos",899,20
2025-06-16,"T12","Reloj",2499,11
2025-06-16,"T12","Smartphone A",4999,8
2025-06-16,"T12","Smartphone B",7999,7
2025-06-16,"T12","Tablet",6499,1
2025-06-23,"T01","Audífonos",899,14
2025-06-23,"T01","Reloj",2499,5
2025-06-23,"T01","Smartphone A",4999,19
2025-06-23,"T01","Smartphone B",7999,1
2025-06-23,"T01","Tablet",6499,4
2025-06-23,"T02","Audífonos",899,14
2025-06-23,"T02","Reloj",2499,7
2025-06-23,"T02","Smartphone A",4999,15
2025-06-23,"T02","Smartphone B",7999,8
2025-06-23,"T02","Tablet",6499,4
2025-06-23,"T03","Audífonos",899,14
2025-06-23,"T03","Reloj",2499,14
2025-06-23,"T03","Smartphone A",4999,16
2025-06-23,"T03","Smartphone B",7999,3
2025-06-23,"T03","Tablet",6499,2
2025-06-23,"T04","Audífonos",899,22
2025-06-23,"T04","Reloj",2499,5
2025-06-23,"T04","Smartphone A",4999,13
2025-06-23,"T04","Smartphone B",7999,7
2025-06-23,"T04","Tablet",6499,5
2025-06-23,"T05","Audífonos",899,23
2025-06-23,"T05","Reloj",2499,6
2025-06-23,"T05","Smartphone A",4999,10
2025-06-23,"T05","Smartphone B",7999,2
2025-06-23,"T05","Tablet",6499,4
2025-06-23,"T06","Audífonos",899,21
2025-06-23,"T06","Reloj",2499,8
2025-06-23,"T06","Smartphone A",4999,9
2025-06-23,"T06","Smartphone B",7999,8
2025-06-23,"T06","Tablet",6499,4
2025-06-23,"T07","Audífonos",899,16
2025-06-23,"T07","Reloj",2499,5
2025-06-23,"T07","Smartphone A",4999,18
2025-06-23,"T07","Smartphone B",7999,1
2025-06-23,"T07","Tablet",6499,4
2025-06-23,"T08","Audífonos",899,18
2025-06-23,"T08","Reloj",2499,6
2025-06-23,"T08","Smartphone A",4999,17
2025-06-23,"T08","Smartphone B",7999,4
2025-06-23,"T08","Tablet",6499,5
2025-06-23,"T09","Audífonos",899,21
2025-06-23,"T09","Reloj",2499,7
2025-06-23,"T09","Smartphone A",4999,16
2025-06-23,"T09","Smartphone B",7999,7
2025-06-23,"T09","Tablet",6499,3
2025-06-23,"T10","Audífonos",899,18
2025-06-23,"T10","Reloj",2499,10
2025-06-23,"T10","Smartphone A",4999,12
2025-06-23,"T10","Smartphone B",7999,7
2025-06-23,"T10","Tablet",6499,3
2025-06-23,"T11","Audífonos",899,22
2025-06-23,"T11","Reloj",2499,6
2025-06-23,"T11","Smartphone A",4999,14
2025-06-23,"T11","Smartphone B",7999,10
2025-06-23,"T11","Tablet",6499,2
2025-06-23,"T12","Audífonos",899,17
2025-06-23,"T12","Reloj",2499,7
2025-06-23,"T12","Smartphone A",4999,11
2025-06-23,"T12","Smartphone B",7999,5
2025-06-23,"T12","Tablet",6499,8
2025-06-30,"T01","Audífonos",899,18
2025-06-30,"T01","Reloj",2499,7
2025-06-30,"T01","Smartphone A",4999,12
2025-06-30,"T01","Smartphone B",7999,6
2025-06-30,"T01","Tablet",6499,2
2025-06-30,"T02","Audífonos",899,22
2025-06-30,"T02","Reloj",2499,4
2025-06-30,"T02","Smartphone A",4999,13
2025-06-30,"T02","Smartphone B",7999,4
2025-06-30,"T02","Tablet",6499,9
2025-06-30,"T03","Audífonos",899,27
2025-06-30,"T03","Reloj",2499,7
2025-06-30,"T03","Smartphone A",4999,7
2025-06-30,"T03","Smartphone B",7999,7
2025-06-30,"T03","Tablet",6499,1
2025-06-30,"T04","Audífonos",899,19
2025-06-30,"T04","Reloj",2499,9
2025-06-30,"T04","Smartphone A",4999,12
2025-06-30,"T04","Smartphone B",7999,11
2025-06-30,"T04","Tablet",6499,2
2025-06-30,"T05","Audífonos",899,11
2025-06-30,"T05","Reloj",2499,6
2025-06-30,"T05","Smartphone A",4999,14
2025-06-30,"T05","Smartphone B",7999,6
2025-06-30,"T05","Tablet",6499,3
2025-06-30,"T06","Audífonos",899,28
2025-06-30,"T06","Reloj",2499,6
2025-06-30,"T06","Smartphone A",4999,12
2025-06-30,"T06","Smartphone B",7999,4
2025-06-30,"T06","Tablet",6499,NA
2025-06-30,"T07","Audífonos",899,18
2025-06-30,"T07","Reloj",2499,9
2025-06-30,"T07","Smartphone A",4999,11
2025-06-30,"T07","Smartphone B",7999,14
2025-06-30,"T07","Tablet",6499,3
2025-06-30,"T08","Audífonos",899,14
2025-06-30,"T08","Reloj",2499,5
2025-06-30,"T08","Smartphone A",4999,16
2025-06-30,"T08","Smartphone B",7999,7
2025-06-30,"T08","Tablet",6499,0
2025-06-30,"T09","Audífonos",899,27
2025-06-30,"T09","Reloj",2499,3
2025-06-30,"T09","Smartphone A",4999,8
2025-06-30,"T09","Smartphone B",7999,5
2025-06-30,"T09","Tablet",6499,3
2025-06-30,"T10","Audífonos",899,28
2025-06-30,"T10","Reloj",2499,12
2025-06-30,"T10","Smartphone A",4999,8
2025-06-30,"T10","Smartphone B",7999,5
2025-06-30,"T10","Tablet",6499,1
2025-06-30,"T11","Audífonos",899,16
2025-06-30,"T11","Reloj",2499,8
2025-06-30,"T11","Smartphone A",4999,14
2025-06-30,"T11","Smartphone B",7999,7
2025-06-30,"T11","Tablet",6499,2
2025-06-30,"T12","Audífonos",899,19
2025-06-30,"T12","Reloj",2499,14
2025-06-30,"T12","Smartphone A",4999,7
2025-06-30,"T12","Smartphone B",7999,3
2025-06-30,"T12","Tablet",6499,4
2025-07-07,"T01","Audífonos",899,23
2025-07-07,"T01","Reloj",2499,10
2025-07-07,"T01","Smartphone A",4999,13
2025-07-07,"T01","Smartphone B",7999,8
2025-07-07,"T01","Tablet",6499,1
2025-07-07,"T02","Audífonos",899,15
2025-07-07,"T02","Reloj",2499,5
2025-07-07,"T02","Smartphone A",4999,13
2025-07-07,"T02","Smartphone B",7999,7
2025-07-07,"T02","Tablet",6499,4
2025-07-07,"T03","Audífonos",899,26
2025-07-07,"T03","Reloj",2499,10
2025-07-07,"T03","Smartphone A",4999,6
2025-07-07,"T03","Smartphone B",7999,8
2025-07-07,"T03","Tablet",6499,6
2025-07-07,"T04","Audífonos",899,24
2025-07-07,"T04","Reloj",2499,6
2025-07-07,"T04","Smartphone A",4999,14
2025-07-07,"T04","Smartphone B",7999,1
2025-07-07,"T04","Tablet",6499,3
2025-07-07,"T05","Audífonos",899,15
2025-07-07,"T05","Reloj",2499,4
2025-07-07,"T05","Smartphone A",4999,11
2025-07-07,"T05","Smartphone B",7999,5
2025-07-07,"T05","Tablet",6499,7
2025-07-07,"T06","Audífonos",899,19
2025-07-07,"T06","Reloj",2499,7
2025-07-07,"T06","Smartphone A",4999,8
2025-07-07,"T06","Smartphone B",7999,4
2025-07-07,"T06","Tablet",6499,5
2025-07-07,"T07","Audífonos",899,19
2025-07-07,"T07","Reloj",2499,10
2025-07-07,"T07","Smartphone A",4999,18
2025-07-07,"T07","Smartphone B",7999,9
2025-07-07,"T07","Tablet",6499,4
2025-07-07,"T08","Audífonos",899,19
2025-07-07,"T08","Reloj",2499,9
2025-07-07,"T08","Smartphone A",4999,11
2025-07-07,"T08","Smartphone B",7999,4
2025-07-07,"T08","Tablet",6499,1
2025-07-07,"T09","Audífonos",899,18
2025-07-07,"T09","Reloj",2499,9
2025-07-07,"T09","Smartphone A",4999,9
2025-07-07,"T09","Smartphone B",7999,5
2025-07-07,"T09","Tablet",6499,4
2025-07-07,"T10","Audífonos",899,16
2025-07-07,"T10","Reloj",2499,4
2025-07-07,"T10","Smartphone A",4999,14
2025-07-07,"T10","Smartphone B",7999,5
2025-07-07,"T10","Tablet",6499,7
2025-07-07,"T11","Audífonos",899,20
2025-07-07,"T11","Reloj",2499,5
2025-07-07,"T11","Smartphone A",4999,11
2025-07-07,"T11","Smartphone B",7999,5
2025-07-07,"T11","Tablet",6499,10
2025-07-07,"T12","Audífonos",899,23
2025-07-07,"T12","Reloj",2499,10
2025-07-07,"T12","Smartphone A",4999,12
2025-07-07,"T12","Smartphone B",7999,7
2025-07-07,"T12","Tablet",6499,3
2025-07-14,"T01","Audífonos",899,15
2025-07-14,"T01","Reloj",2499,14
2025-07-14,"T01","Smartphone A",4999,16
2025-07-14,"T01","Smartphone B",7999,4
2025-07-14,"T01","Tablet",6499,4
2025-07-14,"T02","Audífonos",899,22
2025-07-14,"T02","Reloj",2499,12
2025-07-14,"T02","Smartphone A",4999,11
2025-07-14,"T02","Smartphone B",7999,5
2025-07-14,"T02","Tablet",6499,2
2025-07-14,"T03","Audífonos",899,21
2025-07-14,"T03","Reloj",2499,7
2025-07-14,"T03","Smartphone A",4999,15
2025-07-14,"T03","Smartphone B",7999,8
2025-07-14,"T03","Tablet",6499,6
2025-07-14,"T04","Audífonos",899,20
2025-07-14,"T04","Reloj",2499,8
2025-07-14,"T04","Smartphone A",4999,8
2025-07-14,"T04","Smartphone B",7999,6
2025-07-14,"T04","Tablet",6499,4
2025-07-14,"T05","Audífonos",899,14
2025-07-14,"T05","Reloj",2499,9
2025-07-14,"T05","Smartphone A",4999,13
2025-07-14,"T05","Smartphone B",7999,6
2025-07-14,"T05","Tablet",6499,4
2025-07-14,"T06","Audífonos",899,17
2025-07-14,"T06","Reloj",2499,5
2025-07-14,"T06","Smartphone A",4999,6
2025-07-14,"T06","Smartphone B",7999,4
2025-07-14,"T06","Tablet",6499,3
2025-07-14,"T07","Audífonos",899,22
2025-07-14,"T07","Reloj",2499,7
2025-07-14,"T07","Smartphone A",4999,8
2025-07-14,"T07","Smartphone B",7999,3
2025-07-14,"T07","Tablet",6499,2
2025-07-14,"T08","Audífonos",899,25
2025-07-14,"T08","Reloj",2499,8
2025-07-14,"T08","Smartphone A",4999,9
2025-07-14,"T08","Smartphone B",7999,6
2025-07-14,"T08","Tablet",6499,2
2025-07-14,"T09","Audífonos",899,10
2025-07-14,"T09","Reloj",2499,8
2025-07-14,"T09","Smartphone A",4999,19
2025-07-14,"T09","Smartphone B",7999,4
2025-07-14,"T09","Tablet",6499,8
2025-07-14,"T10","Audífonos",899,16
2025-07-14,"T10","Reloj",2499,8
2025-07-14,"T10","Smartphone A",4999,10
2025-07-14,"T10","Smartphone B",7999,2
2025-07-14,"T10","Tablet",6499,5
2025-07-14,"T11","Audífonos",899,13
2025-07-14,"T11","Reloj",2499,6
2025-07-14,"T11","Smartphone A",4999,16
2025-07-14,"T11","Smartphone B",7999,4
2025-07-14,"T11","Tablet",6499,5
2025-07-14,"T12","Audífonos",899,17
2025-07-14,"T12","Reloj",2499,12
2025-07-14,"T12","Smartphone A",4999,12
2025-07-14,"T12","Smartphone B",7999,2
2025-07-14,"T12","Tablet",6499,4
2025-07-21,"T01","Audífonos",899,16
2025-07-21,"T01","Reloj",2499,7
2025-07-21,"T01","Smartphone A",4999,13
2025-07-21,"T01","Smartphone B",7999,8
2025-07-21,"T01","Tablet",6499,1
2025-07-21,"T02","Audífonos",899,27
2025-07-21,"T02","Reloj",2499,5
2025-07-21,"T02","Smartphone A",4999,10
2025-07-21,"T02","Smartphone B",7999,4
2025-07-21,"T02","Tablet",6499,2
2025-07-21,"T03","Audífonos",899,28
2025-07-21,"T03","Reloj",2499,12
2025-07-21,"T03","Smartphone A",4999,7
2025-07-21,"T03","Smartphone B",7999,4
2025-07-21,"T03","Tablet",6499,5
2025-07-21,"T04","Audífonos",899,18
2025-07-21,"T04","Reloj",2499,11
2025-07-21,"T04","Smartphone A",4999,9
2025-07-21,"T04","Smartphone B",7999,NA
2025-07-21,"T04","Tablet",6499,3
2025-07-21,"T05","Audífonos",899,24
2025-07-21,"T05","Reloj",2499,8
2025-07-21,"T05","Smartphone A",4999,9
2025-07-21,"T05","Smartphone B",7999,9
2025-07-21,"T05","Tablet",6499,4
2025-07-21,"T06","Audífonos",899,11
2025-07-21,"T06","Reloj",2499,8
2025-07-21,"T06","Smartphone A",4999,15
2025-07-21,"T06","Smartphone B",7999,8
2025-07-21,"T06","Tablet",6499,6
2025-07-21,"T07","Audífonos",899,16
2025-07-21,"T07","Reloj",2499,14
2025-07-21,"T07","Smartphone A",4999,13
2025-07-21,"T07","Smartphone B",7999,7
2025-07-21,"T07","Tablet",6499,5
2025-07-21,"T08","Audífonos",899,16
2025-07-21,"T08","Reloj",2499,NA
2025-07-21,"T08","Smartphone A",4999,17
2025-07-21,"T08","Smartphone B",7999,7
2025-07-21,"T08","Tablet",6499,5
2025-07-21,"T09","Audífonos",899,23
2025-07-21,"T09","Reloj",2499,7
2025-07-21,"T09","Smartphone A",4999,9
2025-07-21,"T09","Smartphone B",7999,9
2025-07-21,"T09","Tablet",6499,5
2025-07-21,"T10","Audífonos",899,27
2025-07-21,"T10","Reloj",2499,10
2025-07-21,"T10","Smartphone A",4999,13
2025-07-21,"T10","Smartphone B",7999,9
2025-07-21,"T10","Tablet",6499,4
2025-07-21,"T11","Audífonos",899,16
2025-07-21,"T11","Reloj",2499,3
2025-07-21,"T11","Smartphone A",4999,9
2025-07-21,"T11","Smartphone B",7999,7
2025-07-21,"T11","Tablet",6499,4
2025-07-21,"T12","Audífonos",899,18
2025-07-21,"T12","Reloj",2499,7
2025-07-21,"T12","Smartphone A",4999,11
2025-07-21,"T12","Smartphone B",7999,5
2025-07-21,"T12","Tablet",6499,4
2025-07-28,"T01","Audífonos",899,22
2025-07-28,"T01","Reloj",2499,8
2025-07-28,"T01","Smartphone A",4999,9
2025-07-28,"T01","Smartphone B",7999,2
2025-07-28,"T01","Tablet",6499,1
2025-07-28,"T02","Audífonos",899,16
2025-07-28,"T02","Reloj",2499,7
2025-07-28,"T02","Smartphone A",4999,12
2025-07-28,"T02","Smartphone B",7999,6
2025-07-28,"T02","Tablet",6499,4
2025-07-28,"T03","Audífonos",899,19
2025-07-28,"T03","Reloj",2499,10
2025-07-28,"T03","Smartphone A",4999,13
2025-07-28,"T03","Smartphone B",7999,3
2025-07-28,"T03","Tablet",6499,10
2025-07-28,"T04","Audífonos",899,21
2025-07-28,"T04","Reloj",2499,8
2025-07-28,"T04","Smartphone A",4999,12
2025-07-28,"T04","Smartphone B",7999,6
2025-07-28,"T04","Tablet",6499,4
2025-07-28,"T05","Audífonos",899,15
2025-07-28,"T05","Reloj",2499,8
2025-07-28,"T05","Smartphone A",4999,11
2025-07-28,"T05","Smartphone B",7999,5
2025-07-28,"T05","Tablet",6499,3
2025-07-28,"T06","Audífonos",899,21
2025-07-28,"T06","Reloj",2499,7
2025-07-28,"T06","Smartphone A",4999,15
2025-07-28,"T06","Smartphone B",7999,3
2025-07-28,"T06","Tablet",6499,7
2025-07-28,"T07","Audífonos",899,21
2025-07-28,"T07","Reloj",2499,10
2025-07-28,"T07","Smartphone A",4999,8
2025-07-28,"T07","Smartphone B",7999,4
2025-07-28,"T07","Tablet",6499,4
2025-07-28,"T08","Audífonos",899,26
2025-07-28,"T08","Reloj",2499,6
2025-07-28,"T08","Smartphone A",4999,5
2025-07-28,"T08","Smartphone B",7999,7
2025-07-28,"T08","Tablet",6499,4
2025-07-28,"T09","Audífonos",899,20
2025-07-28,"T09","Reloj",2499,14
2025-07-28,"T09","Smartphone A",4999,14
2025-07-28,"T09","Smartphone B",7999,7
2025-07-28,"T09","Tablet",6499,3
2025-07-28,"T10","Audífonos",899,31
2025-07-28,"T10","Reloj",2499,8
2025-07-28,"T10","Smartphone A",4999,14
2025-07-28,"T10","Smartphone B",7999,8
2025-07-28,"T10","Tablet",6499,6
2025-07-28,"T11","Audífonos",899,24
2025-07-28,"T11","Reloj",2499,7
2025-07-28,"T11","Smartphone A",4999,14
2025-07-28,"T11","Smartphone B",7999,4
2025-07-28,"T11","Tablet",6499,4
2025-07-28,"T12","Audífonos",899,29
2025-07-28,"T12","Reloj",2499,8
2025-07-28,"T12","Smartphone A",4999,15
2025-07-28,"T12","Smartphone B",7999,4
2025-07-28,"T12","Tablet",6499,0
2025-08-04,"T01","Audífonos",899,17
2025-08-04,"T01","Reloj",2499,8
2025-08-04,"T01","Smartphone A",4999,12
2025-08-04,"T01","Smartphone B",7999,7
2025-08-04,"T01","Tablet",6499,4
2025-08-04,"T02","Audífonos",899,28
2025-08-04,"T02","Reloj",2499,9
2025-08-04,"T02","Smartphone A",4999,8
2025-08-04,"T02","Smartphone B",7999,9
2025-08-04,"T02","Tablet",6499,6
2025-08-04,"T03","Audífonos",899,19
2025-08-04,"T03","Reloj",2499,8
2025-08-04,"T03","Smartphone A",4999,7
2025-08-04,"T03","Smartphone B",7999,5
2025-08-04,"T03","Tablet",6499,2
2025-08-04,"T04","Audífonos",899,20
2025-08-04,"T04","Reloj",2499,12
2025-08-04,"T04","Smartphone A",4999,17
2025-08-04,"T04","Smartphone B",7999,5
2025-08-04,"T04","Tablet",6499,5
2025-08-04,"T05","Audífonos",899,19
2025-08-04,"T05","Reloj",2499,9
2025-08-04,"T05","Smartphone A",4999,12
2025-08-04,"T05","Smartphone B",7999,2
2025-08-04,"T05","Tablet",6499,4
2025-08-04,"T06","Audífonos",899,16
2025-08-04,"T06","Reloj",2499,8
2025-08-04,"T06","Smartphone A",4999,12
2025-08-04,"T06","Smartphone B",7999,10
2025-08-04,"T06","Tablet",6499,5
2025-08-04,"T07","Audífonos",899,25
2025-08-04,"T07","Reloj",2499,13
2025-08-04,"T07","Smartphone A",4999,13
2025-08-04,"T07","Smartphone B",7999,4
2025-08-04,"T07","Tablet",6499,3
2025-08-04,"T08","Audífonos",899,21
2025-08-04,"T08","Reloj",2499,14
2025-08-04,"T08","Smartphone A",4999,12
2025-08-04,"T08","Smartphone B",7999,5
2025-08-04,"T08","Tablet",6499,2
2025-08-04,"T09","Audífonos",899,27
2025-08-04,"T09","Reloj",2499,9
2025-08-04,"T09","Smartphone A",4999,24
2025-08-04,"T09","Smartphone B",7999,5
2025-08-04,"T09","Tablet",6499,5
2025-08-04,"T10","Audífonos",899,17
2025-08-04,"T10","Reloj",2499,7
2025-08-04,"T10","Smartphone A",4999,7
2025-08-04,"T10","Smartphone B",7999,9
2025-08-04,"T10","Tablet",6499,1
2025-08-04,"T11","Audífonos",899,15
2025-08-04,"T11","Reloj",2499,3
2025-08-04,"T11","Smartphone A",4999,13
2025-08-04,"T11","Smartphone B",7999,6
2025-08-04,"T11","Tablet",6499,6
2025-08-04,"T12","Audífonos",899,24
2025-08-04,"T12","Reloj",2499,6
2025-08-04,"T12","Smartphone A",4999,16
2025-08-04,"T12","Smartphone B",7999,5
2025-08-04,"T12","Tablet",6499,7
2025-08-11,"T01","Audífonos",899,31
2025-08-11,"T01","Reloj",2499,7
2025-08-11,"T01","Smartphone A",4999,17
2025-08-11,"T01","Smartphone B",7999,10
2025-08-11,"T01","Tablet",6499,6
2025-08-11,"T02","Audífonos",899,16
2025-08-11,"T02","Reloj",2499,7
2025-08-11,"T02","Smartphone A",4999,10
2025-08-11,"T02","Smartphone B",7999,7
2025-08-11,"T02","Tablet",6499,1
2025-08-11,"T03","Audífonos",899,16
2025-08-11,"T03","Reloj",2499,11
2025-08-11,"T03","Smartphone A",4999,10
2025-08-11,"T03","Smartphone B",7999,11
2025-08-11,"T03","Tablet",6499,3
2025-08-11,"T04","Audífonos",899,18
2025-08-11,"T04","Reloj",2499,6
2025-08-11,"T04","Smartphone A",4999,12
2025-08-11,"T04","Smartphone B",7999,10
2025-08-11,"T04","Tablet",6499,2
2025-08-11,"T05","Audífonos",899,25
2025-08-11,"T05","Reloj",2499,8
2025-08-11,"T05","Smartphone A",4999,6
2025-08-11,"T05","Smartphone B",7999,5
2025-08-11,"T05","Tablet",6499,5
2025-08-11,"T06","Audífonos",899,20
2025-08-11,"T06","Reloj",2499,12
2025-08-11,"T06","Smartphone A",4999,NA
2025-08-11,"T06","Smartphone B",7999,7
2025-08-11,"T06","Tablet",6499,2
2025-08-11,"T07","Audífonos",899,17
2025-08-11,"T07","Reloj",2499,NA
2025-08-11,"T07","Smartphone A",4999,17
2025-08-11,"T07","Smartphone B",7999,10
2025-08-11,"T07","Tablet",6499,5
2025-08-11,"T08","Audífonos",899,21
2025-08-11,"T08","Reloj",2499,5
2025-08-11,"T08","Smartphone A",4999,13
2025-08-11,"T08","Smartphone B",7999,8
2025-08-11,"T08","Tablet",6499,6
2025-08-11,"T09","Audífonos",899,23
2025-08-11,"T09","Reloj",2499,14
2025-08-11,"T09","Smartphone A",4999,12
2025-08-11,"T09","Smartphone B",7999,9
2025-08-11,"T09","Tablet",6499,2
2025-08-11,"T10","Audífonos",899,14
2025-08-11,"T10","Reloj",2499,8
2025-08-11,"T10","Smartphone A",4999,9
2025-08-11,"T10","Smartphone B",7999,9
2025-08-11,"T10","Tablet",6499,2
2025-08-11,"T11","Audífonos",899,9
2025-08-11,"T11","Reloj",2499,5
2025-08-11,"T11","Smartphone A",4999,10
2025-08-11,"T11","Smartphone B",7999,3
2025-08-11,"T11","Tablet",6499,4
2025-08-11,"T12","Audífonos",899,21
2025-08-11,"T12","Reloj",2499,7
2025-08-11,"T12","Smartphone A",4999,14
2025-08-11,"T12","Smartphone B",7999,8
